date,nacara,psanchezcerro,puchaca,batan,salinar,quirihuac ,condorcerro,pcarretera,sectutuma,phuamba,yanapampa,sayan,santodomingo,larancocha,chosica,socsi,conta,laachirana,bellaunion,pjaqui,huatiapa,pcarreteracamana,pdiablo,chucarapi,chiriotumilaca,aguascalientes
17-Mar-11,,0,1.28,1.193,,,135.17,,,,,,22.76,,,70,,,,,198.213,,,,,
18-Mar-11,,0,1.121,1.284,,,134.67,,,,,,23.84,,,61,,,,,176.545,,40.274,,,
19-Mar-11,,0,0.643,1.38,,,152.43,,,,,,23.82,,,75,,,,,184.601,,,,,
20-Mar-11,,0,0.643,2.932,,,158.57,,,,,,23.14,,,78,,,,,180.503,,43.258,,,
21-Mar-11,,0,1.917,2.571,,,192.03,,,,,,28.07,,,84,,,,,160.502,,,,,
22-Mar-11,,0,1.598,2.405,,,203.77,,,,,,27.95,,,80,,,,,142.375,,35.128,,,
23-Mar-11,,0,1.598,2.405,,,262.53,,,,,,29.2,,,95,,,,,153.001,,,,,
24-Mar-11,,0,1.439,2.405,,,231.3,,,,,,31.91,,,86,,,,,144.945,,34.363,,,
25-Mar-11,,0,7.011,8.386,,,266.7,,,,,,40.09,,,107,,,,,147.098,,,,,
26-Mar-11,,0,5.897,9.978,,,304.57,,,,,,43.38,,,120,,,,,165.641,,34.535,,,
27-Mar-11,,0,5.578,9.978,,,314.5,,,,,,42.92,,,158,,,,,166.891,,,,,
28-Mar-11,,0,5.101,3.337,,,281.43,,,,,,45.64,,,170,,,,,155.987,,32.59,,,
29-Mar-11,,0,4.942,3.129,,,247.23,,,,,,45.13,,,191,,,,,120.568,,,,,
30-Mar-11,,0,4.782,8.386,,,294.27,,,,,,40.3,,,168,,,,,110.498,,34.138,,,
31-Mar-11,,0,4.305,3.557,,,334.5,,,,,,39.1,,,178,,,,,113.796,,,,,
1-Apr-11,,0,7.888,7.113,,,310.37,,,,,,36.8,,,180,,,,,161.543,,47.842,,,
2-Apr-11,,0,3.149,6.794,,,322.07,,,,,,110,,,200,,,,,184.392,,,,,
3-Apr-11,,0,1.858,7.113,,,363.23,,,,,,75.1,,,218,,,,,158.557,,34.192,,,
4-Apr-11,,0,1.976,7.113,,,374.2,,,,,,53.68,,,210,,,,,125.152,,,,,
5-Apr-11,,0,1.443,8.705,,,390.5,,,,,,46.31,,,181,,,,,122.651,,32.925,,,
6-Apr-11,,0,1.107,8.068,,,423.17,,,,,,44.2,,,186,,,,,111.539,,,,,
7-Apr-11,,0,1.034,9.023,,,503.03,,,,,,45.69,,,203,,,,,209.117,,35.112,,,
8-Apr-11,,0.83,18.66,8.705,,,490.77,,,,,,45.58,,,196,,,,,292.318,,,,,
9-Apr-11,,1.25,41.859,9.66,,,470.97,,,,,,46.89,,,198,,,,,288.776,,31.413,,,
10-Apr-11,,40.83,62.026,13.481,,,426.1,,,,,,46.89,,,196,,,,,337.669,,,,,
11-Apr-11,,72.67,32.802,9.66,,,338.8,,,,,,40.36,,,184,,,,,272.177,,48.929,,,
12-Apr-11,,40.17,23.556,9.023,,,307.03,,,,,,34.28,,,182,,,,,239.744,,,,,
13-Apr-11,,29.37,10.369,8.068,,,296.5,,,,,,32,,,137,,,,,196.616,,49.361,,,
14-Apr-11,,32.62,8.654,7.113,,,280.63,,,,,,29.8,,,119,,,,,176.822,,,,,
15-Apr-11,,96.54,14.025,9.023,,,261.43,,,,,,27.19,,,106,,,,,167.794,,34.439,,,
16-Apr-11,,137.71,9.48,11.57,,,251.67,,,,,,25.37,,,98,,,,,161.682,,,,,
17-Apr-11,,83.54,18.66,12.207,,,230.77,,,,,,23.69,,,86,,,,,161.474,,31.081,,,
18-Apr-11,,80.25,18.66,11.507,,,218.73,,,,,,22.35,,,81,,,,,189.254,,,,,
19-Apr-11,,69.58,24.464,11.889,,,207.77,,,,,,21.18,,,80,,,,,178.42,,33.212,,,
20-Apr-11,,65.67,15.241,10.934,,,190.6,,,,,,20.29,,,69,,,,,162.655,,,,,
21-Apr-11,,71.42,40.453,12.207,,,181.7,,,,,,18.48,,,68,,,,,149.598,,31.697,,,
22-Apr-11,,73.87,24.464,12.526,,,164.33,,,,,,18.07,,,66,,,,,135.569,,,,,
23-Apr-11,,77.17,28.386,11.57,,,165.87,,,,,,17.41,,,62,,,,,126.541,,30.429,,,
24-Apr-11,,75.71,32.802,11.252,,,145.67,,,,,,16.81,,,65,,,,,120.012,,,,,
25-Apr-11,,63.96,23.556,11.252,,,169.9,,,,,,17.64,,,63,,,,,116.887,,30.274,,,
26-Apr-11,,55.25,25.401,10.934,,,237.13,,,,,,17.91,,,74,,,,,114.387,,,,,
27-Apr-11,,56.25,14.623,12.207,,,230.77,,,,,,18.59,,,69,,,,,102.928,,24.2,,,
28-Apr-11,,66.25,9.916,10.934,,,198.33,,,,,,18.67,,,68,,,,,93.135,,,,,
29-Apr-11,,166.25,11.827,12.207,,,181.07,,,,,,19.09,,,65,,,,,88.621,,22.251,,,
30-Apr-11,,166.62,10.838,10.297,,,186.73,,,,,,19.09,,,64,,,,,86.537,,,,,
1-May-11,,145,7.195,10.297,,,193.27,,,,,,18.29,,,62,,,,,84.801,,20.443,,,
2-May-11,,43.08,5.948,9.342,,,166.8,,,,,,17.12,,,60,,,,,83.343,,,,,
3-May-11,,38.83,5.583,8.705,,,158.37,,,,,,17.12,,,52,,,,,81.676,,13.514,,,
4-May-11,,33.79,5.583,8.386,,,152.47,,,,,,16.5,,,46,,,,,79.801,,,,,
5-May-11,,34.92,5.408,7.75,,,142.23,,,,,,16.03,,,42,,,,,79.801,,13.035,,,
6-May-11,,31.21,4.918,7.113,,,131.1,,,,,,15.16,,,43,,,,,78.828,,,,,
7-May-11,,34.92,4.471,6.794,,,126.6,,,,,,14.36,,,47,,,,,78.273,,12.523,,,
8-May-11,,35.21,4.197,6.158,,,109.57,,,,,,13.71,,,47,,,,,78.551,,,,,
9-May-11,,33.87,3.939,6.158,,,94.07,,,,,,13.14,,,46,,,,,81.329,,11.849,,,
10-May-11,,39.96,3.697,5.839,,,93.8,,,,,,12.89,,,47,,,,,80.565,,,,,
11-May-11,,51.21,3.581,5.521,,,91.2,,,,,,13.89,,,45,,,,,80.704,,11.105,,,
12-May-11,,52.25,3.581,5.839,,,87.87,,,,,,13.4,,,41,,,,,81.329,,,,,
13-May-11,,33.5,4.471,6.794,,,91.33,,,,,,13.16,,,43,,,,,80.773,,11.673,,,
14-May-11,,31.42,4.066,6.158,,,94.17,,,,,,12.67,,,41,,,,,78.828,,,,,
15-May-11,,29,4.066,5.839,,,81.93,,,,,,12.38,,,40,,,,,77.231,,11.424,,,
16-May-11,,19.08,3.816,5.839,,,86.1,,,,,,12.38,,,38,,,,,77.856,,,,,
17-May-11,,8,3.47,5.839,,,71.47,,,,,,12.2,,,33,,,,,77.37,,11.102,,,
18-May-11,,6.46,3.155,5.521,,,72.5,,,,,,11.9,,,36,,,,,75.703,,,,,
19-May-11,,5.17,2.692,5.521,,,70.6,,,,,,11.9,,,31,,,,,74.175,,11.626,,,
20-May-11,,5,2.527,5.202,,,68.07,,,,,,11.76,,,31,,,,,70.772,,,,,
21-May-11,,5.25,2.297,5.839,,,72.2,,,,,,11.42,,,30,,,,,69.661,,10.108,,,
22-May-11,,5.79,2.089,5.839,,,60.2,,,,,,11.42,,,29,,,,,68.341,,,,,
23-May-11,,5,3.47,6.158,,,70,,,,,,11.42,,,28,,,,,66.605,,11.763,,,
24-May-11,,5,3.056,6.158,,,66.27,,,,,,11.42,,,29,,,,,65.216,,,,,
25-May-11,,5.67,2.527,6.158,,,61.87,,,,,,10.68,,,30,,,,,64.522,,11.431,,,
26-May-11,,7,2.371,5.839,,,58.6,,,,,,10.08,,,27,,,,,63.549,,,,,
27-May-11,,8.88,3.256,6.476,,,60.23,,,,,,10.08,,,26,,,,,62.16,,11.279,,,
28-May-11,,31.21,25.578,6.476,,,64.2,,,,,,10.4,,,29,,,,,61.466,,,,,
29-May-11,,42.83,6.14,6.476,,,56.7,,,,,,10.08,,,26,,,,,61.466,,11.094,,,
30-May-11,,16.38,4.918,6.476,,,58.13,,,,,,10.08,,,25,,,,,60.424,,,,,
31-May-11,,8.54,3.816,5.839,,,60.43,,,,,,10.04,,,27,,,,,58.688,,11.167,,,
1-Jun-11,,5.58,2.764,5.521,,,53.27,,,,,,9.33,,,26,,,,,58.41,,,,,
2-Jun-11,,4.46,2.505,5.521,,,50.33,,,,,,9.25,,,26,,,,,57.438,,11.451,,,
3-Jun-11,,1.5,2.264,5.839,,,49.6,,,,,,9.25,,,27,,,,,55.91,,,,,
4-Jun-11,,1.04,2.632,5.839,,,51.83,,,,,,9.25,,,27,,,,,55.354,,12.003,,,
5-Jun-11,,2.92,5.418,5.839,,,48.53,,,,,,9.62,,,27,,,,,55.354,,,,,
6-Jun-11,,0.42,5.418,5.521,,,48.2,,,,,,9.61,,,27,,,,,54.382,,11.536,,,
7-Jun-11,,0,2.041,5.202,,,52.13,,,,,,9.64,,,27,,,,,53.34,,,,,
8-Jun-11,,0,1.936,5.521,,,54.67,,,,,,9.66,,,26,,,,,52.299,,11.091,,,
9-Jun-11,,0,1.836,4.884,,,46.93,,,,,,9.66,,,23,,,,,51.396,,,,,
10-Jun-11,,0,1.836,4.566,,,57.37,,,,,,9.47,,,24,,,,,50.771,,10.954,,,
11-Jun-11,,0.625,3.502,4.566,,,53.53,,,,,,9.25,,,23,,,,,49.937,,,,,
12-Jun-11,,0.83,6.123,4.566,,,56.7,,,,,,9.25,,,23,,,,,46.256,,10.503,,,
13-Jun-11,,2.08,3.836,4.247,,,51.9,,,,,,9.03,,,23,,,,,44.659,,,,,
14-Jun-11,,7.08,2.764,4.247,,,52.97,,,,,,8.69,,,23,,,,,43.756,,10.7,,,
15-Jun-11,,12.17,2.264,4.247,,,52.3,,,,,,9,,,22,,,,,43.131,,,,,
16-Jun-11,,2.71,2.264,4.247,,,47.83,,,,,,9.12,,,23,,,,,42.228,,10.296,,,
17-Jun-11,,2.38,4.012,4.247,,,49.73,,,,,,9.03,,,23,,,,,40.839,,,,,
18-Jun-11,,4.58,3.344,4.247,,,49.07,,,,,,8.98,,,22,,,,,40.075,,10.44,,,
19-Jun-11,,5,2.764,4.247,,,46.27,,,,,,8.76,,,22,,,,,40.075,,,,,
20-Jun-11,,2.08,2.505,3.929,,,46.9,,,,,,8.47,,,23,,,,,39.172,,10.196,,,
21-Jun-11,,1.46,2.382,3.929,,,47.5,,,,,,8.47,,,23,,,,,37.714,,,,,
22-Jun-11,,0,2.382,3.929,,,49.07,,,,,,8.47,,,21,,,,,37.02,,10.565,,,
23-Jun-11,,0.83,2.901,3.61,,,50.73,,,,,,8.47,,,20,,,,,37.02,,,,,
24-Jun-11,,2.08,2.764,3.929,,,50.69,,,,,,8.47,,,21,,,,,36.117,,10.731,,,
25-Jun-11,,6.54,2.264,4.247,,,50.63,,,,,,8.47,,,20,,,,,34.658,,,,,
26-Jun-11,,6.17,2.041,4.247,,,54.87,,,,,,8.41,,,20,,,,,33.964,,10.494,,,
27-Jun-11,,5,1.936,3.929,,,46.93,,,,,,8.1,,,20,,,,,33.964,,,,,
28-Jun-11,,5,1.936,3.929,,,43,,,,,,8.1,,,19,,,,,33.964,,10.841,,,
29-Jun-11,,5.33,1.836,4.247,,,40.9,,,,,,8.1,,,18,,,,,33.964,,,,,
30-Jun-11,,7.62,1.836,3.61,,,45.7,,,,,,8.1,,,19,,,,,33.13,,10.632,,,
1-Jul-11,,7.08,2.376,1.985,,,44.8,,,,,,8.1,,,19,,,,,32.436,,,,,
2-Jul-11,,7.83,2.376,1.985,,,42.5,,,,,,8.1,,,17,,,,,32.436,,10.393,,,
3-Jul-11,,5.88,2.108,1.802,,,43.67,,,,,,8.1,,,17,,,,,32.436,,,,,
4-Jul-11,,5.88,1.975,2.167,,,44.2,,,,,,8.1,,,17,,,,,32.436,,10.835,,,
5-Jul-11,,23.15,1.707,2.716,,,45.97,,,,,,8.1,,,17,,,,,32.436,,,,,
6-Jul-11,,38.29,1.707,2.899,,,44.17,,,,,,8.1,,,17,,,,,33.269,,10.764,,,
7-Jul-11,,25.5,1.573,2.716,,,41.93,,,,,,7.18,,,17,,,,,33.964,,,,,
8-Jul-11,,19.21,1.573,2.716,,,41.93,,,,,,7.65,,,16,,,,,32.991,,10.26,,,
9-Jul-11,,12.5,1.573,2.533,,,40.37,,,,,,7.47,,,17,,,,,32.436,,,,,
10-Jul-11,,6.17,1.439,2.533,,,38.67,,,,,,7.42,,,16,,,,,32.436,,10.773,,,
11-Jul-11,,27.17,1.439,2.533,,,41.33,,,,,,7.54,,,16,,,,,31.464,,,,,
12-Jul-11,,34.33,1.306,2.716,,,38.67,,,,,,7.47,,,16,,,,,30.908,,10.666,,,
13-Jul-11,,27.25,1.306,2.533,,,38.17,,,,,,7.18,,,16,,,,,30.908,,,,,
14-Jul-11,,21.15,1.172,2.533,,,37.13,,,,,,7.42,,,16,,,,,30.908,,11.136,,,
15-Jul-11,,22.62,1.172,2.35,,,36.87,,,,,,7.54,,,16,,,,,30.908,,,,,
16-Jul-11,,26.25,1.038,2.35,,,37.67,,,,,,8.39,,,16,,,,,30.005,,11.186,,,
17-Jul-11,,21.21,1.038,2.533,,,40.03,,,,,,8.1,,,16,,,,,29.38,,,,,
18-Jul-11,,9.96,1.038,3.448,,,44.37,,,,,,8.1,,,15,,,,,29.38,,10.341,,,
19-Jul-11,,6.25,0.904,3.631,,,40.3,,,,,,8.1,,,16,,,,,29.38,,,,,
20-Jul-11,,5.17,2.108,3.082,,,40.53,,,,,,8.1,,,15,,,,,29.38,,10.794,,,
21-Jul-11,,4.83,1.573,2.899,,,38.67,,,,,,8.1,,,15,,,,,29.38,,,,,
22-Jul-11,,5,1.306,2.716,,,40.07,,,,,,7.18,,,15,,,,,29.38,,10.915,,,
23-Jul-11,,8.58,1.172,2.533,,,37.1,,,,,,7.18,,,16,,,,,28.408,,,,,
24-Jul-11,,23.29,1.172,2.533,,,36.9,,,,,,7.18,,,16,,,,,27.852,,10.496,,,
25-Jul-11,,26.79,1.038,2.167,,,35.87,,,,,,7.18,,,17,,,,,27.852,,,,,
26-Jul-11,,20.79,0.77,1.985,,,41.3,,,,,,7.18,,,16,,,,,27.852,,10.576,,,
27-Jul-11,,11.29,0.77,2.167,,,37.93,,,,,,7.18,,,16,,,,,27.852,,,,,
28-Jul-11,,8,0.77,2.167,,,40.67,,,,,,7.18,,,15,,,,,27.852,,10.784,,,
29-Jul-11,,7.58,0.637,2.167,,,40.67,,,,,,7.18,,,15,,,,,27.852,,,,,
30-Jul-11,,0,0.637,1.802,,,41.3,,,,,,7.18,,,15,,,,,27.852,,11.095,,,
31-Jul-11,,0,0.637,1.802,,,41.27,,,,,,7.18,,,14,,,,,27.852,,,,,
1-Aug-11,,0,1.19,1.287,,,42.13,,,,,,7,,,14,,,,,31.376,,10.37,,,
2-Aug-11,,0,0.544,1.168,,,41.87,,,,,,6.84,,,14,,,,,31.376,,,,,
3-Aug-11,,0,0.283,1.417,,,41.6,,,,,,6.84,,,15,,,,,31.376,,10.752,,,
4-Aug-11,,0,2.209,1.287,,,43.9,,,,,,6.84,,,15,,,,,31.376,,,,,
5-Aug-11,,0,1.706,1.059,,,44.63,,,,,,6.48,,,17,,,,,31.376,,10.942,,,
6-Aug-11,,0,1.19,0.868,,,45.13,,,,,,6.42,,,17,,,,,31.376,,,,,
7-Aug-11,,0,1.084,0.785,,,42.17,,,,,,6.51,,,17,,,,,31.376,,10.617,,,
8-Aug-11,,0,0.814,0.785,,,44.9,,,,,,6.51,,,16,,,,,31.376,,,,,
9-Aug-11,,0,0.603,0.709,,,44.4333,,,,,,6.4,,,17,,,,,31.376,,10.527,,,
10-Aug-11,,0,0.544,0.64,,,45.3333,,,,,,6.36,,,17,,,,,31.376,,,,,
11-Aug-11,,0,0.441,0.868,,,44.7,,,,,,6.19,,,17,,,,,31.376,,,,,
12-Aug-11,,0,0.396,0.868,,,42.4333,,,,,,6.22,,,18,,,,,31.376,,,,,
13-Aug-11,,0,0.49,1.059,,,44.3667,,,,,,6.67,,,17,,,,,31.376,,10.816,,,
14-Aug-11,,0,0.396,0.868,,,39.8667,,,,,,7.05,,,17,,,,,31.376,,,,,
15-Aug-11,,0,0.283,0.868,,,40.0333,,,,,,7.18,,,17,,,,,31.376,,10.346,,,
16-Aug-11,,0,0.283,0.709,,,40.9667,,,,,,7.18,,,17,,,,,31.376,,,,,
17-Aug-11,,0,0.253,0.709,,,37.9333,,,,,,7.18,,,15,,,,,31.023,,10.065,,,
18-Aug-11,,0,0.225,0.64,,,39.6,,,,,,7.18,,,15,,,,,30.673,,,,,
19-Aug-11,,0,0.177,0.576,,,37.9333,,,,,,7.18,,,17,,,,,30.673,,9.81,,,
20-Aug-11,,0,0.138,0.64,,,37.2,,,,,,7.18,,,24,,,,,30.673,,,,,
21-Aug-11,,0,0.138,0.868,,,40.0333,,,,,,7.18,,,21,,,,,30.199,,9.747,,,
22-Aug-11,,0,0.138,0.868,,,37.2,,,,,,7.18,,,18,,,,,29.98,,,,,
23-Aug-11,,0,0.138,0.785,,,40.3333,,,,,,7.03,,,20,,,,,29.98,,9.617,,,
24-Aug-11,,0,0.138,0.709,,,42.7667,,,,,,6.84,,,21,,,,,29.98,,,,,
25-Aug-11,,0,0.138,0.64,,,44.6333,,,,,,6.84,,,23,,,,,29.667,,9.892,,,
26-Aug-11,,0,0.138,0.64,,,43.8,,,,,,6.84,,,18,,,,,29.917,,,,,
27-Aug-11,,0,0.138,0.785,,,43.3333,,,,,,6.84,,,20,,,,,28.619,,9.761,,,
28-Aug-11,,0,0.138,0.785,,,42.7667,,,,,,6.77,,,19,,,,,28.163,,,,,
29-Aug-11,,0,0.138,0.709,,,47.1667,,,,,,6.77,,,21,,,,,27.951,,9.5,,,
30-Aug-11,,0,0.138,0.576,,,42.6,,,,,,6.51,,,20,,,,,27.951,,,,,
31-Aug-11,,0,0.138,0.576,,,41.5,,,,,,6.51,,,20,,,,,27.292,,9.863,,,
1-Sep-11,,0,0.034,0.738,,,41.467,,,,,,6.51,,,19,,0.04,,,27.292,,,,,
2-Sep-11,,0,0.034,0.738,,,39.3,,,,,,6.51,,,20,,0.04,,,27.292,,9.561,,,
3-Sep-11,,0,0.205,0.646,,,37.5,,,,,,6.8,,,20,,0.04,,,27.292,,,,,
4-Sep-11,,0,0.12,0.646,,,35.9,,,,,,6.84,,,23,,0.04,,,27.292,,9.399,,,
5-Sep-11,,0,0.205,0.738,,,35.333,,,,,,7.13,,,18,,0.04,,,27.292,,,,,
6-Sep-11,,0,0.205,0.831,,,34.9,,,,,,6.84,,,18,,0.04,,,28.117,,9.262,,,
7-Sep-11,,0,0.29,0.831,,,35.833,,,,,,6.84,,,19,,0.04,,,29.465,,,,,
8-Sep-11,,0,0.461,0.738,,,36.267,,,,,,6.84,,,19,,0.04,,,28.312,,9.683,,,
9-Sep-11,,0,0.375,0.738,,,37.933,,,,,,6.84,,,18,,0.04,,,27.374,,,,,
10-Sep-11,,0,0.887,0.831,,,41.633,,,,,,6.35,,,18,,0.04,,,26.642,,9.524,,,
11-Sep-11,,0,3.188,1.296,,,43.833,,,,,,6.19,,,18,,0.04,,,26.642,,,,,
12-Sep-11,,0,2.08,1.388,,,46.967,,,,,,6.7,,,18,,0.04,,,26.374,,9.723,,,
13-Sep-11,,0,1.824,1.296,,,40.675,,,,,,6.35,,,18,,0.04,,,25.789,,,,,
14-Sep-11,,0,0.972,1.11,,,37.025,,,,,,6.19,,,19,,0.04,,,25.368,,9.6,,,
15-Sep-11,,0,0.631,1.017,,,33.44,,,,,,6.19,,,17,,0.04,,,25.368,,,,,
16-Sep-11,,0,0.375,0.924,,,32.32,,,,,,6.42,,,16,,0.04,,,25.368,,9.363,,,
17-Sep-11,,0,0.12,1.017,,,38.26,,,,,,6.51,,,18,,0.04,,,24.899,,,,,
18-Sep-11,,0,1.909,1.388,,,42,,,,,,6.51,,,18,,0.04,,,24.743,,9.664,,,
19-Sep-11,,0,2.08,1.574,,,40.76,,,,,,6.59,,,19,,0.04,,,24.743,,,,,
20-Sep-11,,0,2.336,2.038,,,42.76,,,,,,6.98,,,19,,0.04,,,24.743,,9.359,,,
21-Sep-11,,0,1.654,2.038,,,42.14,,,,,,6.84,,,19,,0.04,,,24.743,,,,,
22-Sep-11,,0,1.142,1.667,,,40.44,,,,,,6.84,,,19,,0.04,,,24.743,,9.825,,,
23-Sep-11,,0,0.461,1.76,,,38.88,,,,,,6.51,,,19,,0.04,,,24.409,,,,,
24-Sep-11,,0,0.12,2.317,,,37.38,,,,,,6.51,,,18,,0.04,,,23.823,,9.555,,,
25-Sep-11,,0,4.381,2.317,,,38.28,,,,,,6.51,,,18,,0.04,,,22.823,,,,,
26-Sep-11,,0,2.677,1.945,,,41.12,,,,,,7.32,,,17,,0.04,,,22.332,,9.243,,,
27-Sep-11,,0,1.739,1.667,,,40.3,,,,,,7.42,,,18,,0.04,,,22.332,,,,,
28-Sep-11,,0,1.654,1.388,,,38.94,,,,,,7.05,,,18,,0.04,,,22.38,,8.722,,,
29-Sep-11,,0,1.313,1.203,,,36.42,,,,,,7.08,,,19,,0.04,,,23.546,,,,,
30-Sep-11,,0,0.887,1.11,,,37.64,,,,,,7.18,,,18,,0.04,,,23.345,,7.975,,,
1-Oct-11,,0,0.449,1.11,,,38.7,,,,,,7.18,,,18,,0.04,,,22.332,,9.563,,,
2-Oct-11,,0,0.378,1.203,,,37.86,,,,,,6.902,,,17,,0.04,,,22.088,,,,,
3-Oct-11,,0,0.352,1.667,,,40.36,,,,,,6.821,,,17,,0.04,,,21.75,,9.795,,,
4-Oct-11,,0,0.312,1.481,,,40.32,,,,,,6.74,,,17,,0.04,,,21.75,,,,,
5-Oct-11,,0,0.738,1.481,,,41,,,,,,6.949,,,17,,0.04,,,21.75,,9.365,,,
6-Oct-11,,0,0.668,1.481,,,36.18,,,,,,7.133,,,17,,0.035,,,21.75,,,,,
7-Oct-11,,1.125,4.577,1.388,,,38.92,,,,,,7.341,,,17,,0.035,,,21.75,,10.19,,,
8-Oct-11,,0.83,4.347,1.481,,,41.72,,,,,,7.396,,,18.123,,0.035,,,21.75,,,,,
9-Oct-11,,0,2.563,2.131,,,44.04,,,,,,7.515,,,18.976,,0.035,,,21.75,,10.465,,,
10-Oct-11,,0,2.237,2.038,,,51.8,,,,,,7.607,,,18.005,,0.035,,,21.75,,,,,
11-Oct-11,,0,1.936,1.76,,,53.08,,,,,,7.607,,,20.038,,0.035,,,21.75,,10.794,,,
12-Oct-11,,0,1.661,1.574,,,48.02,,,,,,7.32,,,22.976,,0.035,,,21.75,,,,,
13-Oct-11,,0,1.085,1.388,,,43.92,,,,,,7.168,,,23.004,,0.035,,,21.75,,10.545,,,
14-Oct-11,,0.42,0.989,1.11,,,42.12,,,,,,7.264,,,18.341,,0.035,,,21.75,,,,,
15-Oct-11,,0,0.738,1.11,,,43.54,,,,,,7.23,,,19.123,,0.035,,,21.75,,10.75,,,
16-Oct-11,,0,0.449,1.203,,,42.12,,,,,,7.147,,,19.002,,0.035,,,21.319,,,,,
17-Oct-11,,0,0.352,1.11,,,43.88,,,,,,7.065,,,19.313,,0.035,,,21.177,,10.99,,,
18-Oct-11,,0,0.319,1.11,,,43.44,,,,,,7.065,,,19.136,,0.035,,,21.177,,,,,
19-Oct-11,,0,0.378,1.017,,,40.96,,,,,,7.065,,,19.008,,0.035,,,21.177,,10.478,,,
20-Oct-11,,0,0.332,0.924,,,39.52,,,,,,7.01,,,19.917,,0.035,,,21.177,,,,,
21-Oct-11,,0,0.319,0.831,,,41.96,,,,,,6.902,,,23.896,,0.093,,,21.177,,10.028,,,
22-Oct-11,,0,0.312,0.924,,,46.14,,,,,,7.017,,,23.002,,0.1,,,21.177,,,,,
23-Oct-11,,0,0.312,0.831,,,45.66,,,,,,6.902,,,22.137,,0.15,,,21.177,,9.956,,,
